Identifiant arc,Libelle,Date et heure de comptage,Debit horaire,Taux d'occupation,Etat trafic,Identifiant noeud amont,Libelle noeud amont,Identifiant noeud aval,Libelle noeud aval,Etat arc,Date debut dispo data,Date fin dispo data,geo_point_2d,Unnamed: 14
6811,Alain,2023-10-03T21:00:00+02:00,805.0,22.96333,Pr�-satur�,3017,Bd_Pasteur-Catalogne,3149,Vercingetorix-Pernety,Invalide,41645.0,44927.0,48.8367354294429,2.3165327541667
6811,Alain,2023-10-03T17:00:00+02:00,973.0,25.11167,Pr�-satur�,3017,Bd_Pasteur-Catalogne,3149,Vercingetorix-Pernety,Invalide,41645.0,44927.0,48.8367354294429,2.3165327541667
6811,Alain,2023-10-03T14:00:00+02:00,855.0,26.97167,Pr�-satur�,3017,Bd_Pasteur-Catalogne,3149,Vercingetorix-Pernety,Invalide,41645.0,44927.0,48.8367354294429,2.3165327541667
6636,Pyrenees,2023-06-16T15:00:00+02:00,512.0,8.26833,Fluide,3437,Pyrenees-Ermitage,3436,Pyrenees-Levert,Invalide,39288.0,44927.0,48.8725254515958,2.39116435671209
6638,Pyrenees,2023-06-16T15:00:00+02:00,512.0,8.16666,Fluide,3438,Menilmontant-Pyrenees,3437,Pyrenees-Ermitage,Invalide,39288.0,44927.0,48.8708595879671,2.39337008897417
6641,Pyrenees,2023-06-16T14:00:00+02:00,210.0,6.19389,Fluide,3438,Menilmontant-Pyrenees,729,Pyrenees-Villiers_de_L_Isle-Ada,Invalide,39288.0,44927.0,48.8688439171617,2.39529967912845
6642,Pyrenees,2023-06-16T15:00:00+02:00,352.0,4.11722,Fluide,3439,Pyrenees-Bagnolet,725,Pyrenees-face_195,Invalide,39288.0,44927.0,48.860331084889,2.40103595190548
6642,Pyrenees,2023-06-16T14:00:00+02:00,375.0,3.91889,Fluide,3439,Pyrenees-Bagnolet,725,Pyrenees-face_195,Invalide,39288.0,44927.0,48.860331084889,2.40103595190548
6652,Av_Pdt_Wilson,2023-06-16T15:00:00+02:00,957.0,7.12722,Fluide,2461,Pl_d'Iena,3445,Place_de_Tokyo,Invalide,39342.0,44927.0,48.8647392435358,2.29541354653625
6652,Av_Pdt_Wilson,2023-06-16T14:00:00+02:00,871.0,7.00556,Fluide,2461,Pl_d'Iena,3445,Place_de_Tokyo,Invalide,39342.0,44927.0,48.8647392435358,2.29541354653625
7050,Bd_Bessieres,2023-04-03T11:00:00+02:00,207.0,2.06945,Fluide,2018,Bd_Bessieres-Dr_Brousse,3641,Bd_Bessieres_face_67,Invalide,,,,
7050,Bd_Bessieres,2023-04-03T07:00:00+02:00,72.0,0.80278,Fluide,2018,Bd_Bessieres-Dr_Brousse,3641,Bd_Bessieres_face_67,Invalide,,,,
7050,Bd_Bessieres,2023-04-03T03:00:00+02:00,55.0,0.64945,Fluide,2018,Bd_Bessieres-Dr_Brousse,3641,Bd_Bessieres_face_67,Invalide,,,,
7051,Bd_Bessieres,2023-04-03T10:00:00+02:00,497.0,2.995,Fluide,3641,Bd_Bessieres_face_67,2018,Bd_Bessieres-Dr_Brousse,Invalide,,,,
7051,Bd_Bessieres,2023-04-03T08:00:00+02:00,284.0,1.33667,Fluide,3641,Bd_Bessieres_face_67,2018,Bd_Bessieres-Dr_Brousse,Invalide,,,,
7051,Bd_Bessieres,2023-04-03T07:00:00+02:00,169.0,0.72722,Fluide,3641,Bd_Bessieres_face_67,2018,Bd_Bessieres-Dr_Brousse,Invalide,,,,
6642,Pyrenees,2023-12-05T23:00:00+01:00,300.0,3.49167,Fluide,3439,Pyrenees-Bagnolet,725,Pyrenees-face_195,Invalide,39288.0,44927.0,48.860331084889,2.40103595190548
6642,Pyrenees,2023-12-05T22:00:00+01:00,262.0,2.71,Fluide,3439,Pyrenees-Bagnolet,725,Pyrenees-face_195,Invalide,39288.0,44927.0,48.860331084889,2.40103595190548
6642,Pyrenees,2023-12-05T20:00:00+01:00,465.0,6.21389,Fluide,3439,Pyrenees-Bagnolet,725,Pyrenees-face_195,Invalide,39288.0,44927.0,48.860331084889,2.40103595190548
6642,Pyrenees,2023-12-05T18:00:00+01:00,457.0,5.325,Fluide,3439,Pyrenees-Bagnolet,725,Pyrenees-face_195,Invalide,39288.0,44927.0,48.860331084889,2.40103595190548
6710,Bd_Poniatowski-Pt_National,2023-04-08T00:00:00+02:00,128.0,0.90611,Fluide,499,Pt_National_Centre,500,Bd_Poniatowski-Echangeur_Bercy,Invalide,40674.0,44927.0,48.8288475120466,2.38905833603578
6710,Bd_Poniatowski-Pt_National,2023-04-07T22:00:00+02:00,109.0,0.72167,Fluide,499,Pt_National_Centre,500,Bd_Poniatowski-Echangeur_Bercy,Invalide,40674.0,44927.0,48.8288475120466,2.38905833603578
6710,Bd_Poniatowski-Pt_National,2023-04-07T20:00:00+02:00,227.0,2.24389,Fluide,499,Pt_National_Centre,500,Bd_Poniatowski-Echangeur_Bercy,Invalide,40674.0,44927.0,48.8288475120466,2.38905833603578
6710,Bd_Poniatowski-Pt_National,2023-04-07T18:00:00+02:00,333.0,3.30333,Fluide,499,Pt_National_Centre,500,Bd_Poniatowski-Echangeur_Bercy,Invalide,40674.0,44927.0,48.8288475120466,2.38905833603578
6710,Bd_Poniatowski-Pt_National,2023-04-07T15:00:00+02:00,309.0,3.86667,Fluide,499,Pt_National_Centre,500,Bd_Poniatowski-Echangeur_Bercy,Invalide,40674.0,44927.0,48.8288475120466,2.38905833603578
6710,Bd_Poniatowski-Pt_National,2023-04-07T13:00:00+02:00,215.0,1.88111,Fluide,499,Pt_National_Centre,500,Bd_Poniatowski-Echangeur_Bercy,Invalide,40674.0,44927.0,48.8288475120466,2.38905833603578
6641,Pyrenees,2023-12-06T00:00:00+01:00,203.0,2.58167,Fluide,3438,Menilmontant-Pyrenees,729,Pyrenees-Villiers_de_L_Isle-Ada,Invalide,39288.0,44927.0,48.8688439171617,2.39529967912845
6710,Bd_Poniatowski-Pt_National,2023-04-07T12:00:00+02:00,165.0,1.49222,Fluide,499,Pt_National_Centre,500,Bd_Poniatowski-Echangeur_Bercy,Invalide,40674.0,44927.0,48.8288475120466,2.38905833603578
6641,Pyrenees,2023-12-05T23:00:00+01:00,217.0,3.04056,Fluide,3438,Menilmontant-Pyrenees,729,Pyrenees-Villiers_de_L_Isle-Ada,Invalide,39288.0,44927.0,48.8688439171617,2.39529967912845
6711,Bd_Soult,2023-04-08T00:00:00+02:00,157.0,0.315,Fluide,510,Bd_Soult-Rottembourg,3476,Bd_Soult-Nlle_Caledonie,Invalide,40674.0,44927.0,48.8385109476852,2.4083628479887
6641,Pyrenees,2023-12-05T22:00:00+01:00,246.0,3.22167,Fluide,3438,Menilmontant-Pyrenees,729,Pyrenees-Villiers_de_L_Isle-Ada,Invalide,39288.0,44927.0,48.8688439171617,2.39529967912845
6711,Bd_Soult,2023-04-07T23:00:00+02:00,134.0,0.28444,Fluide,510,Bd_Soult-Rottembourg,3476,Bd_Soult-Nlle_Caledonie,Invalide,40674.0,44927.0,48.8385109476852,2.4083628479887
6641,Pyrenees,2023-12-05T21:00:00+01:00,290.0,4.92167,Fluide,3438,Menilmontant-Pyrenees,729,Pyrenees-Villiers_de_L_Isle-Ada,Invalide,39288.0,44927.0,48.8688439171617,2.39529967912845
6711,Bd_Soult,2023-04-07T22:00:00+02:00,152.0,0.32222,Fluide,510,Bd_Soult-Rottembourg,3476,Bd_Soult-Nlle_Caledonie,Invalide,40674.0,44927.0,48.8385109476852,2.4083628479887
6641,Pyrenees,2023-12-05T20:00:00+01:00,379.0,6.34278,Fluide,3438,Menilmontant-Pyrenees,729,Pyrenees-Villiers_de_L_Isle-Ada,Invalide,39288.0,44927.0,48.8688439171617,2.39529967912845
6711,Bd_Soult,2023-04-07T21:00:00+02:00,459.0,1.05389,Fluide,510,Bd_Soult-Rottembourg,3476,Bd_Soult-Nlle_Caledonie,Invalide,40674.0,44927.0,48.8385109476852,2.4083628479887
6641,Pyrenees,2023-12-05T18:00:00+01:00,288.0,7.76334,Fluide,3438,Menilmontant-Pyrenees,729,Pyrenees-Villiers_de_L_Isle-Ada,Invalide,39288.0,44927.0,48.8688439171617,2.39529967912845
6711,Bd_Soult,2023-04-07T20:00:00+02:00,647.0,1.62834,Fluide,510,Bd_Soult-Rottembourg,3476,Bd_Soult-Nlle_Caledonie,Invalide,40674.0,44927.0,48.8385109476852,2.4083628479887
6711,Bd_Soult,2023-04-07T19:00:00+02:00,541.0,1.365,Fluide,510,Bd_Soult-Rottembourg,3476,Bd_Soult-Nlle_Caledonie,Invalide,40674.0,44927.0,48.8385109476852,2.4083628479887
6711,Bd_Soult,2023-04-07T18:00:00+02:00,536.0,1.345,Fluide,510,Bd_Soult-Rottembourg,3476,Bd_Soult-Nlle_Caledonie,Invalide,40674.0,44927.0,48.8385109476852,2.4083628479887
6711,Bd_Soult,2023-04-07T17:00:00+02:00,521.0,1.275,Fluide,510,Bd_Soult-Rottembourg,3476,Bd_Soult-Nlle_Caledonie,Invalide,40674.0,44927.0,48.8385109476852,2.4083628479887
6757,Quai_Tuileries,2023-12-05T12:00:00+01:00,1482.0,14.53834,Fluide,132,Tuileries-Sedar_Senghor,3500,Quai_Tuileries-face_28,Invalide,41156.0,44927.0,48.8621065457127,2.32609027210752
6757,Quai_Tuileries,2023-12-05T11:00:00+01:00,1498.0,12.21056,Fluide,132,Tuileries-Sedar_Senghor,3500,Quai_Tuileries-face_28,Invalide,41156.0,44927.0,48.8621065457127,2.32609027210752
6757,Quai_Tuileries,2023-12-05T08:00:00+01:00,1399.0,8.58278,Fluide,132,Tuileries-Sedar_Senghor,3500,Quai_Tuileries-face_28,Invalide,41156.0,44927.0,48.8621065457127,2.32609027210752
6715,Bd_Davout,2023-04-08T00:00:00+02:00,93.0,1.45333,Fluide,3478,Bd_Davout-Charles_et_Robert,516,Bd_Davout-Paganini,Invalide,40674.0,44927.0,48.8520202677329,2.4107778637465
6757,Quai_Tuileries,2023-12-05T06:00:00+01:00,435.0,1.43667,Fluide,132,Tuileries-Sedar_Senghor,3500,Quai_Tuileries-face_28,Invalide,41156.0,44927.0,48.8621065457127,2.32609027210752
6715,Bd_Davout,2023-04-07T22:00:00+02:00,76.0,1.42111,Fluide,3478,Bd_Davout-Charles_et_Robert,516,Bd_Davout-Paganini,Invalide,40674.0,44927.0,48.8520202677329,2.4107778637465
6716,Bd_Mortier,2023-12-05T23:00:00+01:00,79.0,2.30444,Fluide,3479,Bd_Mortier-Caserne,734,Bd_Mortier-Tourelles,Invalide,40674.0,44927.0,48.8747943820258,2.40804816504004
6757,Quai_Tuileries,2023-12-05T04:00:00+01:00,168.0,0.54889,Fluide,132,Tuileries-Sedar_Senghor,3500,Quai_Tuileries-face_28,Invalide,41156.0,44927.0,48.8621065457127,2.32609027210752
6715,Bd_Davout,2023-04-07T19:00:00+02:00,293.0,8.19222,Fluide,3478,Bd_Davout-Charles_et_Robert,516,Bd_Davout-Paganini,Invalide,40674.0,44927.0,48.8520202677329,2.4107778637465
6716,Bd_Mortier,2023-12-05T22:00:00+01:00,68.0,1.83778,Fluide,3479,Bd_Mortier-Caserne,734,Bd_Mortier-Tourelles,Invalide,40674.0,44927.0,48.8747943820258,2.40804816504004
6715,Bd_Davout,2023-04-07T18:00:00+02:00,234.0,6.46167,Fluide,3478,Bd_Davout-Charles_et_Robert,516,Bd_Davout-Paganini,Invalide,40674.0,44927.0,48.8520202677329,2.4107778637465
6716,Bd_Mortier,2023-12-05T21:00:00+01:00,73.0,2.58667,Fluide,3479,Bd_Mortier-Caserne,734,Bd_Mortier-Tourelles,Invalide,40674.0,44927.0,48.8747943820258,2.40804816504004
6715,Bd_Davout,2023-04-07T16:00:00+02:00,240.0,5.75056,Fluide,3478,Bd_Davout-Charles_et_Robert,516,Bd_Davout-Paganini,Invalide,40674.0,44927.0,48.8520202677329,2.4107778637465
6716,Bd_Mortier,2023-12-05T19:00:00+01:00,63.0,48.52056,Satur�,3479,Bd_Mortier-Caserne,734,Bd_Mortier-Tourelles,Invalide,40674.0,44927.0,48.8747943820258,2.40804816504004
6715,Bd_Davout,2023-04-07T15:00:00+02:00,233.0,5.76833,Fluide,3478,Bd_Davout-Charles_et_Robert,516,Bd_Davout-Paganini,Invalide,40674.0,44927.0,48.8520202677329,2.4107778637465
6716,Bd_Mortier,2023-12-05T18:00:00+01:00,119.0,13.88,Fluide,3479,Bd_Mortier-Caserne,734,Bd_Mortier-Tourelles,Invalide,40674.0,44927.0,48.8747943820258,2.40804816504004
6717,Bd_Mortier,2023-04-08T00:00:00+02:00,62.0,0.83056,Fluide,734,Bd_Mortier-Tourelles,3479,Bd_Mortier-Caserne,Invalide,40674.0,44927.0,48.8747344689754,2.40774733726525
6717,Bd_Mortier,2023-04-07T22:00:00+02:00,89.0,1.06222,Fluide,734,Bd_Mortier-Tourelles,3479,Bd_Mortier-Caserne,Invalide,40674.0,44927.0,48.8747344689754,2.40774733726525
6717,Bd_Mortier,2023-04-07T21:00:00+02:00,117.0,1.56111,Fluide,734,Bd_Mortier-Tourelles,3479,Bd_Mortier-Caserne,Invalide,40674.0,44927.0,48.8747344689754,2.40774733726525
6717,Bd_Mortier,2023-04-07T20:00:00+02:00,170.0,2.32389,Fluide,734,Bd_Mortier-Tourelles,3479,Bd_Mortier-Caserne,Invalide,40674.0,44927.0,48.8747344689754,2.40774733726525
6717,Bd_Mortier,2023-04-07T17:00:00+02:00,310.0,4.54389,Fluide,734,Bd_Mortier-Tourelles,3479,Bd_Mortier-Caserne,Invalide,40674.0,44927.0,48.8747344689754,2.40774733726525
6717,Bd_Mortier,2023-04-07T16:00:00+02:00,295.0,4.25611,Fluide,734,Bd_Mortier-Tourelles,3479,Bd_Mortier-Caserne,Invalide,40674.0,44927.0,48.8747344689754,2.40774733726525
6717,Bd_Mortier,2023-04-07T15:00:00+02:00,250.0,3.58556,Fluide,734,Bd_Mortier-Tourelles,3479,Bd_Mortier-Caserne,Invalide,40674.0,44927.0,48.8747344689754,2.40774733726525
6718,Bd_d'Indochine,2023-04-07T22:00:00+02:00,128.0,0.985,Fluide,3480,Bd_Indochine-Marchais,798,Bd_Indochine-Av_Pte_Chaumont,Invalide,40674.0,44927.0,48.8853424769338,2.39675932111111
6718,Bd_d'Indochine,2023-04-07T21:00:00+02:00,163.0,1.32556,Fluide,3480,Bd_Indochine-Marchais,798,Bd_Indochine-Av_Pte_Chaumont,Invalide,40674.0,44927.0,48.8853424769338,2.39675932111111
6718,Bd_d'Indochine,2023-04-07T20:00:00+02:00,212.0,1.81722,Fluide,3480,Bd_Indochine-Marchais,798,Bd_Indochine-Av_Pte_Chaumont,Invalide,40674.0,44927.0,48.8853424769338,2.39675932111111
6718,Bd_d'Indochine,2023-04-07T19:00:00+02:00,246.0,2.41556,Fluide,3480,Bd_Indochine-Marchais,798,Bd_Indochine-Av_Pte_Chaumont,Invalide,40674.0,44927.0,48.8853424769338,2.39675932111111
6718,Bd_d'Indochine,2023-04-07T15:00:00+02:00,238.0,2.43611,Fluide,3480,Bd_Indochine-Marchais,798,Bd_Indochine-Av_Pte_Chaumont,Invalide,40674.0,44927.0,48.8853424769338,2.39675932111111
6718,Bd_d'Indochine,2023-04-07T14:00:00+02:00,223.0,2.03556,Fluide,3480,Bd_Indochine-Marchais,798,Bd_Indochine-Av_Pte_Chaumont,Invalide,40674.0,44927.0,48.8853424769338,2.39675932111111
6718,Bd_d'Indochine,2023-04-07T12:00:00+02:00,235.0,2.37334,Fluide,3480,Bd_Indochine-Marchais,798,Bd_Indochine-Av_Pte_Chaumont,Invalide,40674.0,44927.0,48.8853424769338,2.39675932111111
6719,Bd_d'Indochine,2023-04-08T00:00:00+02:00,76.0,0.555,Fluide,798,Bd_Indochine-Av_Pte_Chaumont,3480,Bd_Indochine-Marchais,Invalide,40674.0,44927.0,48.8853682490313,2.39651386156779
6719,Bd_d'Indochine,2023-04-07T22:00:00+02:00,54.0,0.72889,Fluide,798,Bd_Indochine-Av_Pte_Chaumont,3480,Bd_Indochine-Marchais,Invalide,40674.0,44927.0,48.8853682490313,2.39651386156779
6719,Bd_d'Indochine,2023-04-07T17:00:00+02:00,181.0,2.25111,Fluide,798,Bd_Indochine-Av_Pte_Chaumont,3480,Bd_Indochine-Marchais,Invalide,40674.0,44927.0,48.8853682490313,2.39651386156779
6719,Bd_d'Indochine,2023-04-07T16:00:00+02:00,184.0,1.91,Fluide,798,Bd_Indochine-Av_Pte_Chaumont,3480,Bd_Indochine-Marchais,Invalide,40674.0,44927.0,48.8853682490313,2.39651386156779
6719,Bd_d'Indochine,2023-04-07T12:00:00+02:00,109.0,1.1,Fluide,798,Bd_Indochine-Av_Pte_Chaumont,3480,Bd_Indochine-Marchais,Invalide,40674.0,44927.0,48.8853682490313,2.39651386156779
6720,Av_Pte_Chaumont,2023-04-07T19:00:00+02:00,450.0,2.80945,Fluide,798,Bd_Indochine-Av_Pte_Chaumont,3481,Av_Pte_Chaumont-Marseillaise,Invalide,40674.0,44927.0,48.8860483245353,2.3975397255522
6720,Av_Pte_Chaumont,2023-04-07T18:00:00+02:00,490.0,2.60222,Fluide,798,Bd_Indochine-Av_Pte_Chaumont,3481,Av_Pte_Chaumont-Marseillaise,Invalide,40674.0,44927.0,48.8860483245353,2.3975397255522
6720,Av_Pte_Chaumont,2023-04-07T16:00:00+02:00,417.0,2.085,Fluide,798,Bd_Indochine-Av_Pte_Chaumont,3481,Av_Pte_Chaumont-Marseillaise,Invalide,40674.0,44927.0,48.8860483245353,2.3975397255522
6720,Av_Pte_Chaumont,2023-04-07T15:00:00+02:00,299.0,1.11222,Fluide,798,Bd_Indochine-Av_Pte_Chaumont,3481,Av_Pte_Chaumont-Marseillaise,Invalide,40674.0,44927.0,48.8860483245353,2.3975397255522
6720,Av_Pte_Chaumont,2023-04-07T13:00:00+02:00,271.0,1.25611,Fluide,798,Bd_Indochine-Av_Pte_Chaumont,3481,Av_Pte_Chaumont-Marseillaise,Invalide,40674.0,44927.0,48.8860483245353,2.3975397255522
6818,Bd_Malesherbes,2023-10-04T00:00:00+02:00,954.0,5.25222,Fluide,3240,Malesherbes-Monceau,3241,Malesherbes-Courcelles,Invalide,41645.0,44927.0,48.8801257196549,2.31354321055581
6818,Bd_Malesherbes,2023-10-03T22:00:00+02:00,923.0,4.91833,Fluide,3240,Malesherbes-Monceau,3241,Malesherbes-Courcelles,Invalide,41645.0,44927.0,48.8801257196549,2.31354321055581
6818,Bd_Malesherbes,2023-10-03T19:00:00+02:00,1708.0,7.23834,Fluide,3240,Malesherbes-Monceau,3241,Malesherbes-Courcelles,Invalide,41645.0,44927.0,48.8801257196549,2.31354321055581
6818,Bd_Malesherbes,2023-10-03T17:00:00+02:00,1384.0,8.54889,Fluide,3240,Malesherbes-Monceau,3241,Malesherbes-Courcelles,Invalide,41645.0,44927.0,48.8801257196549,2.31354321055581
6818,Bd_Malesherbes,2023-10-03T16:00:00+02:00,1203.0,7.45222,Fluide,3240,Malesherbes-Monceau,3241,Malesherbes-Courcelles,Invalide,41645.0,44927.0,48.8801257196549,2.31354321055581
6818,Bd_Malesherbes,2023-10-03T13:00:00+02:00,1164.0,4.85167,Fluide,3240,Malesherbes-Monceau,3241,Malesherbes-Courcelles,Invalide,41645.0,44927.0,48.8801257196549,2.31354321055581
6793,Quai_d'Orsay,2023-12-05T16:00:00+01:00,821.0,4.51833,Fluide,3522,Quai_d'Orsay-face_57-59,2349,Pl_de_Finlande,Invalide,41472.0,44927.0,48.862523438603,2.30899274499105
6998,Bd_Poniatowski,2023-12-05T12:00:00+01:00,182.0,1.47833,Fluide,506,Bd_Poniatowski-Claude_Decaen,3628,Bd_Poniatowski face 57,Invalide,42628.0,44927.0,48.8333600890661,2.40171652615568
6998,Bd_Poniatowski,2023-12-05T10:00:00+01:00,316.0,3.16778,Fluide,506,Bd_Poniatowski-Claude_Decaen,3628,Bd_Poniatowski face 57,Invalide,42628.0,44927.0,48.8333600890661,2.40171652615568
6998,Bd_Poniatowski,2023-12-05T08:00:00+01:00,251.0,2.365,Fluide,506,Bd_Poniatowski-Claude_Decaen,3628,Bd_Poniatowski face 57,Invalide,42628.0,44927.0,48.8333600890661,2.40171652615568
6998,Bd_Poniatowski,2023-12-05T06:00:00+01:00,91.0,0.99611,Fluide,506,Bd_Poniatowski-Claude_Decaen,3628,Bd_Poniatowski face 57,Invalide,42628.0,44927.0,48.8333600890661,2.40171652615568
6998,Bd_Poniatowski,2023-12-05T04:00:00+01:00,251.0,2.62778,Fluide,506,Bd_Poniatowski-Claude_Decaen,3628,Bd_Poniatowski face 57,Invalide,42628.0,44927.0,48.8333600890661,2.40171652615568
6998,Bd_Poniatowski,2023-12-05T03:00:00+01:00,268.0,2.88167,Fluide,506,Bd_Poniatowski-Claude_Decaen,3628,Bd_Poniatowski face 57,Invalide,42628.0,44927.0,48.8333600890661,2.40171652615568
6998,Bd_Poniatowski,2023-12-05T01:00:00+01:00,474.0,7.26167,Fluide,506,Bd_Poniatowski-Claude_Decaen,3628,Bd_Poniatowski face 57,Invalide,42628.0,44927.0,48.8333600890661,2.40171652615568
7054,Bd_Malesherbes,2023-12-05T08:00:00+01:00,688.0,22.705,Pr�-satur�,2250,Bd_Berthier-Av_Pte_d'Asnieres,3644,Malesherbes-Lambert,Invalide,,,,
7054,Bd_Malesherbes,2023-12-05T05:00:00+01:00,181.0,0.89389,Fluide,2250,Bd_Berthier-Av_Pte_d'Asnieres,3644,Malesherbes-Lambert,Invalide,,,,
7054,Bd_Malesherbes,2023-12-05T04:00:00+01:00,126.0,0.805,Fluide,2250,Bd_Berthier-Av_Pte_d'Asnieres,3644,Malesherbes-Lambert,Invalide,,,,
7054,Bd_Malesherbes,2023-12-05T03:00:00+01:00,113.0,0.59055,Fluide,2250,Bd_Berthier-Av_Pte_d'Asnieres,3644,Malesherbes-Lambert,Invalide,,,,
7054,Bd_Malesherbes,2023-12-05T02:00:00+01:00,185.0,0.69111,Fluide,2250,Bd_Berthier-Av_Pte_d'Asnieres,3644,Malesherbes-Lambert,Invalide,,,,
7054,Bd_Malesherbes,2023-12-05T01:00:00+01:00,344.0,1.485,Fluide,2250,Bd_Berthier-Av_Pte_d'Asnieres,3644,Malesherbes-Lambert,Invalide,,,,
7069,Bd_Berthier,2023-12-05T09:00:00+01:00,216.0,3.05167,Fluide,3658,Berthier-Sisley,3659,Berthier-Rousselot,Invalide,43369.0,44927.0,48.8892586426498,2.30207739903613
7069,Bd_Berthier,2023-12-05T07:00:00+01:00,77.0,1.23778,Fluide,3658,Berthier-Sisley,3659,Berthier-Rousselot,Invalide,43369.0,44927.0,48.8892586426498,2.30207739903613
7069,Bd_Berthier,2023-12-05T04:00:00+01:00,17.0,0.21278,Fluide,3658,Berthier-Sisley,3659,Berthier-Rousselot,Invalide,43369.0,44927.0,48.8892586426498,2.30207739903613
7069,Bd_Berthier,2023-12-05T03:00:00+01:00,12.0,0.14111,Fluide,3658,Berthier-Sisley,3659,Berthier-Rousselot,Invalide,43369.0,44927.0,48.8892586426498,2.30207739903613
7069,Bd_Berthier,2023-12-05T01:00:00+01:00,42.0,0.56111,Fluide,3658,Berthier-Sisley,3659,Berthier-Rousselot,Invalide,43369.0,44927.0,48.8892586426498,2.30207739903613
6793,Quai_d'Orsay,2023-12-05T13:00:00+01:00,796.0,3.35111,Fluide,3522,Quai_d'Orsay-face_57-59,2349,Pl_de_Finlande,Invalide,41472.0,44927.0,48.862523438603,2.30899274499105
6638,Pyrenees,2024-02-10T00:00:00+01:00,368.0,5.38556,Fluide,3438,Menilmontant-Pyrenees,3437,Pyrenees-Ermitage,Invalide,39288.0,44927.0,48.8708595879671,2.39337008897417
6638,Pyrenees,2024-02-09T19:00:00+01:00,395.0,8.73834,Fluide,3438,Menilmontant-Pyrenees,3437,Pyrenees-Ermitage,Invalide,39288.0,44927.0,48.8708595879671,2.39337008897417
6638,Pyrenees,2024-02-09T18:00:00+01:00,443.0,9.20833,Fluide,3438,Menilmontant-Pyrenees,3437,Pyrenees-Ermitage,Invalide,39288.0,44927.0,48.8708595879671,2.39337008897417
6638,Pyrenees,2024-02-09T16:00:00+01:00,425.0,7.14445,Fluide,3438,Menilmontant-Pyrenees,3437,Pyrenees-Ermitage,Invalide,39288.0,44927.0,48.8708595879671,2.39337008897417
6638,Pyrenees,2024-02-09T15:00:00+01:00,446.0,8.20167,Fluide,3438,Menilmontant-Pyrenees,3437,Pyrenees-Ermitage,Invalide,39288.0,44927.0,48.8708595879671,2.39337008897417
6638,Pyrenees,2024-02-09T13:00:00+01:00,422.0,7.92056,Fluide,3438,Menilmontant-Pyrenees,3437,Pyrenees-Ermitage,Invalide,39288.0,44927.0,48.8708595879671,2.39337008897417
6638,Pyrenees,2024-02-09T12:00:00+01:00,421.0,7.595,Fluide,3438,Menilmontant-Pyrenees,3437,Pyrenees-Ermitage,Invalide,39288.0,44927.0,48.8708595879671,2.39337008897417
6600,Quai_Austerlitz,2023-12-05T17:00:00+01:00,51.0,3.18111,Fluide,296,Pont_Charles_de_Gaulle_RG,294,Quai_Austerlitz_sortie_Gare,Invalide,39111.0,44927.0,48.8419579997478,2.36790338360784
6641,Pyrenees,2024-02-09T22:00:00+01:00,240.0,4.96722,Fluide,3438,Menilmontant-Pyrenees,729,Pyrenees-Villiers_de_L_Isle-Ada,Invalide,39288.0,44927.0,48.8688439171617,2.39529967912845
6641,Pyrenees,2024-02-09T20:00:00+01:00,310.0,6.12167,Fluide,3438,Menilmontant-Pyrenees,729,Pyrenees-Villiers_de_L_Isle-Ada,Invalide,39288.0,44927.0,48.8688439171617,2.39529967912845
6641,Pyrenees,2024-02-09T17:00:00+01:00,330.0,6.805,Fluide,3438,Menilmontant-Pyrenees,729,Pyrenees-Villiers_de_L_Isle-Ada,Invalide,39288.0,44927.0,48.8688439171617,2.39529967912845
6641,Pyrenees,2024-02-09T14:00:00+01:00,305.0,7.75611,Fluide,3438,Menilmontant-Pyrenees,729,Pyrenees-Villiers_de_L_Isle-Ada,Invalide,39288.0,44927.0,48.8688439171617,2.39529967912845
6642,Pyrenees,2024-02-10T00:00:00+01:00,211.0,2.19389,Fluide,3439,Pyrenees-Bagnolet,725,Pyrenees-face_195,Invalide,39288.0,44927.0,48.860331084889,2.40103595190548
6642,Pyrenees,2024-02-09T22:00:00+01:00,277.0,2.79445,Fluide,3439,Pyrenees-Bagnolet,725,Pyrenees-face_195,Invalide,39288.0,44927.0,48.860331084889,2.40103595190548
6642,Pyrenees,2024-02-09T20:00:00+01:00,399.0,4.60333,Fluide,3439,Pyrenees-Bagnolet,725,Pyrenees-face_195,Invalide,39288.0,44927.0,48.860331084889,2.40103595190548
6543,St_Martin,2023-12-05T17:00:00+01:00,455.0,4.27556,Fluide,3392,St_Martin-ND_Nazareth,318,Reaumur-St_Martin,Invalide,38112.0,44927.0,48.8669254454983,2.35435370036991
6642,Pyrenees,2024-02-09T16:00:00+01:00,331.0,3.54834,Fluide,3439,Pyrenees-Bagnolet,725,Pyrenees-face_195,Invalide,39288.0,44927.0,48.860331084889,2.40103595190548
6642,Pyrenees,2024-02-09T15:00:00+01:00,391.0,4.51445,Fluide,3439,Pyrenees-Bagnolet,725,Pyrenees-face_195,Invalide,39288.0,44927.0,48.860331084889,2.40103595190548
6642,Pyrenees,2024-02-09T13:00:00+01:00,332.0,4.90278,Fluide,3439,Pyrenees-Bagnolet,725,Pyrenees-face_195,Invalide,39288.0,44927.0,48.860331084889,2.40103595190548
6642,Pyrenees,2024-02-09T12:00:00+01:00,321.0,4.15556,Fluide,3439,Pyrenees-Bagnolet,725,Pyrenees-face_195,Invalide,39288.0,44927.0,48.860331084889,2.40103595190548
